date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-09-30 00:00:00,21.5,15,28.3,0,0,,9.8,,1021.9,
2023-10-01 00:00:00,22.8,17.2,29.4,0,0,,7.1,,1023.8,
2023-10-02 00:00:00,23.3,17.2,29.4,0,0,,6.4,,1021.7,
2023-10-03 00:00:00,24.6,18.3,30.6,0,0,,11.1,,1018,
2023-10-04 00:00:00,24.9,20.6,29.4,0.5,0,,19,,1013.6,
2023-10-05 00:00:00,19.7,15.6,21.7,10.7,0,,11.9,,1012.2,
2023-10-06 00:00:00,11.8,7.2,16.1,0.8,0,,18.5,,1015,
2023-10-07 00:00:00,10.6,7.2,15,0,0,,17.8,,1019.1,
2023-10-08 00:00:00,10.1,7.2,13.3,0,0,,12,,1014.4,
2023-10-09 00:00:00,9.9,6.1,15,0,0,,13.6,,1009.9,
2023-10-10 00:00:00,10.9,4.4,17.2,0,0,,14.5,,1009.1,
2023-10-11 00:00:00,12.1,5,19.4,9.9,0,,9.1,,1009.7,
2023-10-12 00:00:00,13.9,11.7,17.2,11.9,0,,17.2,,1011.5,
2023-10-13 00:00:00,13.9,12.2,15,13,0,,20.6,,1010.4,
2023-10-14 00:00:00,12.4,10,13.3,8.4,0,,24.5,,1009.8,
2023-10-15 00:00:00,11.1,7.8,15,0,0,,20.3,,1017.5,
2023-10-16 00:00:00,11,6.1,12.2,0,0,,16.4,,1017.6,
2023-10-17 00:00:00,10.8,4.4,17.2,0,0,,7.4,,1017.3,
2023-10-18 00:00:00,13.4,7.8,19.4,3,0,,15.8,,1013,
2023-10-19 00:00:00,13.4,12.2,14.4,4.8,0,,14.3,,1005.7,
2023-10-20 00:00:00,12.3,8.3,15.6,0,0,,15.5,,1004.9,
2023-10-21 00:00:00,11.8,7.2,18.3,0,0,,18.5,,1005.7,
2023-10-22 00:00:00,10,5.6,15,0,0,,12,,1018.8,
2023-10-23 00:00:00,12.7,7.2,19.4,0,0,,14.2,,1019,
2023-10-24 00:00:00,20.3,14.4,27.8,0,0,,22.1,,1015.9,
2023-10-25 00:00:00,17.8,15.6,19.4,6.1,0,,14.2,,1017,
2023-10-26 00:00:00,19.3,17.8,22.2,8.9,0,,19.9,,1014.6,
2023-10-27 00:00:00,17.3,7.8,21.7,2.5,0,,18.1,,1014.6,
2023-10-28 00:00:00,7.9,4.4,10,2.3,0,,18,,1024.2,
2023-10-29 00:00:00,7.5,3.9,9.4,1.5,0,,19.5,,1020.7,
2023-10-30 00:00:00,3.2,-0.6,6.7,0,0,,18.4,,1022.9,
2023-10-31 00:00:00,0.5,-1.7,2.8,0.3,0,,20.5,,1020.8,
2023-11-01 00:00:00,2,-2.8,5,0,0,,14.6,,1027.9,
2023-11-02 00:00:00,6.9,1.1,12.8,0,0,,18.8,,1023.6,
2023-11-03 00:00:00,10.5,6.7,14.4,0,0,,20,,1018.2,
2023-11-04 00:00:00,10.3,5.6,15,0,0,,9.7,,1020.5,
2023-11-05 00:00:00,9.8,2.2,16.1,0,0,,9.3,,1020.2,
2023-11-06 00:00:00,15.8,12.2,21.7,0,0,,23.4,,1007.4,
2023-11-07 00:00:00,10.2,7.8,13.9,0,0,,16.6,,1015.1,
2023-11-08 00:00:00,11.4,8.9,16.1,0.5,0,,15.6,,1008.1,
2023-11-09 00:00:00,9.7,5.6,13.9,0,0,,17.4,,1017.4,
2023-11-10 00:00:00,5.8,1.7,8.9,0,0,,14.3,,1023.6,
2023-11-11 00:00:00,6,-0.6,11.1,0,0,,6.7,,1030.7,
2023-11-12 00:00:00,9.6,5.6,14.4,0,0,,15.8,,1027.5,
2023-11-13 00:00:00,10.5,3.9,17.8,0,0,,13.2,,1027.2,
2023-11-14 00:00:00,10,2.2,17.2,0,0,,10.8,,1027,
2023-11-15 00:00:00,12.2,6.1,19.4,0,0,,12.2,,1021.7,
2023-11-16 00:00:00,14.2,8.3,19.4,0,0,,18.7,,1015.5,
2023-11-17 00:00:00,10.4,2.2,17.2,0.3,0,,16.7,,1013.4,
2023-11-18 00:00:00,6,0,11.7,0,0,,11.9,,1017.6,
2023-11-19 00:00:00,7.9,2.2,12.2,0,0,,9,,1017.9,
2023-11-20 00:00:00,8.2,6.1,10,8.9,0,,21.6,,1020.2,
2023-11-21 00:00:00,6,2.8,7.8,17.8,0,,16.7,,1012.2,
2023-11-22 00:00:00,4.2,0.6,8.3,0,0,,12.6,,1016.1,
2023-11-23 00:00:00,4.4,1.1,8.9,0,0,,15.2,,1018,
2023-11-24 00:00:00,0.5,-1.7,2.8,0,0,,20,,1031.5,
2023-11-25 00:00:00,0.9,-1.7,3.9,0,0,,7.1,,1027.2,
2023-11-26 00:00:00,0.3,-1.7,1.7,1.8,0,,11.5,,1012.1,
2023-11-27 00:00:00,-3.8,-7.2,-1.1,0,0,,23.3,,1017.6,
2023-11-28 00:00:00,-6.7,-8.9,-3.3,0,0,,19,,1024.7,
2023-11-29 00:00:00,-0.1,-6.1,5.6,0,0,,16.7,,1014.7,
2023-11-30 00:00:00,7,0,12.8,0,0,,16.6,,1010.7,
2023-12-01 00:00:00,6.8,6.1,7.8,23.1,0,,10.2,,1010.4,
2023-12-02 00:00:00,6,5,7.8,0,0,,10.2,,1014.8,
2023-12-03 00:00:00,4.6,3.3,5.6,8.4,0,,12.9,,1008.7,
2023-12-04 00:00:00,3.6,1.1,5.6,0,0,,10.4,,1015.6,
2023-12-05 00:00:00,3,0.6,5.6,2.3,0,,13.9,,1018.4,
2023-12-06 00:00:00,2.6,0,5,0,0,,17.9,,1023.9,
2023-12-07 00:00:00,7.3,2.8,11.7,0,0,,16.9,,1011.2,
2023-12-08 00:00:00,10.6,7.2,13.3,0,0,,23.1,,1006.3,
2023-12-09 00:00:00,9.1,2.2,13.9,5.3,0,,27.3,,1007.7,
2023-12-10 00:00:00,1.5,0,2.2,0,0,,18.8,,1017.2,
2023-12-11 00:00:00,0.5,-1.7,2.8,0,0,,13.8,,1022.1,
2023-12-12 00:00:00,1.4,-2.2,4.4,0,0,,16.4,,1028,
2023-12-13 00:00:00,0.5,-5,5.6,0,0,,8.8,,1039.1,
2023-12-14 00:00:00,4.8,-0.6,11.1,0,0,,12.1,,1037.7,
2023-12-15 00:00:00,7.4,2.2,12.2,0,0,,10.8,,1030.8,
2023-12-16 00:00:00,7,5.6,9.4,16.3,0,,13.8,,1019.7,
2023-12-17 00:00:00,5.9,2.8,7.2,0,0,,17.3,,1011.2,
2023-12-18 00:00:00,-0.6,-5.6,2.8,0.3,0,,27.7,,1014.2,
2023-12-19 00:00:00,-2.9,-7.8,1.1,0,0,,15.4,,1025.8,
2023-12-20 00:00:00,3,-0.6,6.1,0,0,,10.3,,1027.1,
2023-12-21 00:00:00,6.2,1.7,10,0,0,,7.6,,1027.3,
2023-12-22 00:00:00,7.2,6.7,8.3,14.7,0,,9.8,,1021.9,
2023-12-23 00:00:00,8.3,7.2,10.6,0,0,,5.1,,1020.8,
2023-12-24 00:00:00,11.4,10,13.3,0,0,,13,,1020.7,
2023-12-25 00:00:00,13,10.6,15.6,8.9,0,,20.6,,1012.8,
2023-12-26 00:00:00,5.2,0.6,10.6,0.3,0,,12.2,,1014.8,
2023-12-27 00:00:00,4,-0.6,6.7,0,0,,15.4,,1016,
2023-12-28 00:00:00,4.9,3.3,6.7,5.8,0,,17.4,,1009.7,
2023-12-29 00:00:00,4.8,0,6.7,6.1,0,,17.3,,1009.9,
2023-12-30 00:00:00,1,-1.7,3.9,0,0,,13,,1011.8,
2023-12-31 00:00:00,1.3,0,3.3,0.5,0,,17.7,,1014.5,
